target,source,value
electricity,hot_water,1335920.23
electricity,hot_water,238480.431
electricity,hot_water,8957803.679
electricity,hot_water,3240839.969
electricity,hot_water,1360484.854
electricity,hot_water,2461428.593
electricity,hot_water,634584.146
electricity,hot_water,16673209.12
electricity,hot_water,450683.227
electricity,hot_water,99600.497
electricity,hot_water,210377.259
electricity,hot_water,59629.703
electricity,hot_water,1978817.338
electricity,hot_water,180494.268
electricity,hot_water,489084.329
electricity,hot_water,2584823.254
electricity,hot_water,718856.153
electricity,hot_water,4041191.273
electricity,hot_water,4273287.734
electricity,hot_water,2123132.552
electricity,hot_water,5575608.797
electricity,hot_water,1863344.09
electricity,hot_water,25374682.88
electricity,hot_water,1389810.135
electricity,hot_water,380007.373
electricity,hot_water,809629.632
electricity,hot_water,302698.453
electricity,hot_water,5508086.721
electricity,hot_water,4168568.162
electricity,hot_water,1402088.604
electricity,hot_water,4633797.409
electricity,hot_water,1030952.219
electricity,hot_water,19781992.12
electricity,hot_water,4689735.879
electricity,hot_water,2111585.861
electricity,hot_water,8514526.405
electricity,hot_water,4782493.718
electricity,hot_water,35251767.36
electricity,hot_water,423637.459
electricity,hot_water,191132.156
electricity,hot_water,460257.27
electricity,hot_water,81109.178
electricity,hot_water,2170216.792
electricity,hot_water,3617245.519
electricity,hot_water,1937481.992
electricity,hot_water,6588617.747
electricity,hot_water,844328.668
electricity,hot_water,20795815.26
electricity,hot_water,144003.693
electricity,hot_water,52386.159
electricity,hot_water,79640.889
electricity,hot_water,27388.958
electricity,hot_water,635427.022
electricity,hot_water,1782204.442
electricity,hot_water,950312.541
electricity,hot_water,4168872.089
electricity,hot_water,479647.737
electricity,hot_water,12249871
electricity,hot_water,121217.127
electricity,hot_water,38811.4
electricity,hot_water,118255.353
electricity,hot_water,14221.275
electricity,hot_water,629028.105
electricity,hot_water,1851428.42
electricity,hot_water,733976.561
electricity,hot_water,1670953.207
electricity,hot_water,170863.069
electricity,hot_water,9562800.004
electricity,hot_water,124805.197
electricity,hot_water,104922.374
electricity,hot_water,217378.725
electricity,hot_water,51447.159
electricity,hot_water,1134344.763
electricity,hot_water,13937.287
electricity,hot_water,0
electricity,hot_water,2244.631
electricity,hot_water,1288.633
electricity,hot_water,31561.116
electricity,hot_water,934241.111
electricity,hot_water,531270.15
electricity,hot_water,2170761.592
electricity,hot_water,466274.609
electricity,hot_water,8940758.411
electricity,hot_water,465857.564
electricity,hot_water,284841.342
electricity,hot_water,368749.933
electricity,hot_water,118328.322
electricity,hot_water,3301530.883
electricity,hot_water,551127.474
electricity,hot_water,419680.403
electricity,hot_water,1471145.55
electricity,hot_water,452982.374
electricity,hot_water,4693535.537
electricity,hot_water,344354.692
electricity,hot_water,276778.666
electricity,hot_water,694858.887
electricity,hot_water,116388.782
electricity,hot_water,1903007.761
electricity,hot_water,243765.087
electricity,hot_water,105022.019
electricity,hot_water,169427.903
electricity,hot_water,36186.072
electricity,hot_water,933680.766
electricity,hot_water,36676.086
electricity,hot_water,14597.282
electricity,hot_water,49248.832
electricity,hot_water,22501.704
electricity,hot_water,343899.559
electricity,hot_water,868893.883
electricity,hot_water,368286.007
electricity,hot_water,759639.32
electricity,hot_water,150428.688
electricity,hot_water,4485898.219
electricity,hot_water,94910.481
electricity,hot_water,8877.708
electricity,hot_water,17946.206
electricity,hot_water,9817.587
electricity,hot_water,359167.98
electricity,hot_water,5133.434
electricity,hot_water,11930.629
electricity,hot_water,6695.502
electricity,hot_water,2203.308
electricity,hot_water,39135.829
electricity,hot_water,337499.764
electricity,hot_water,717600.343
electricity,hot_water,2921353.823
electricity,hot_water,1020345.981
electricity,hot_water,6048554.024
electricity,hot_water,69431.759
electricity,hot_water,342663.386
electricity,hot_water,1211626.725
electricity,hot_water,492605.87
electricity,hot_water,1677886.088
electricity,hot_water,2088750.917
electricity,hot_water,1759274.575
electricity,hot_water,5630560.553
electricity,hot_water,1030232.446
electricity,hot_water,16732746.78
electricity,hot_water,79602.206
electricity,hot_water,12967.221
electricity,hot_water,30220.609
electricity,hot_water,16443.631
electricity,hot_water,681871.461
electricity,lighting_exterior,131338.852
electricity,lighting_exterior,400356.033
electricity,lighting_exterior,755885.692
electricity,lighting_exterior,249151.297
electricity,lighting_exterior,3850653.877
electricity,lighting_exterior,33793.479
electricity,lighting_exterior,86116.74
electricity,lighting_exterior,134704.232
electricity,lighting_exterior,37926.069
electricity,lighting_exterior,744473.72
electricity,lighting_exterior,34524.705
electricity,lighting_exterior,37210.718
electricity,lighting_exterior,61437.487
electricity,lighting_exterior,15918.753
electricity,lighting_exterior,453796.266
electricity,lighting_exterior,4215.248
electricity,lighting_exterior,3728.454
electricity,lighting_exterior,4484.288
electricity,lighting_exterior,1190.162
electricity,lighting_exterior,62729.567
electricity,lighting_exterior,24309.992
electricity,lighting_exterior,34408.667
electricity,lighting_exterior,86867.872
electricity,lighting_exterior,35983.584
electricity,lighting_exterior,608568.323
electricity,lighting_exterior,26286.47
electricity,lighting_exterior,40712.04
electricity,lighting_exterior,151453.832
electricity,lighting_exterior,78638.036
electricity,lighting_exterior,743499.785
electricity,lighting_exterior,48908.388
electricity,lighting_exterior,85700.003
electricity,lighting_exterior,136008.671
electricity,lighting_exterior,55978.379
electricity,lighting_exterior,1027544.757
electricity,lighting_exterior,12440.003
electricity,lighting_exterior,8669.937
electricity,lighting_exterior,33155.477
electricity,lighting_exterior,8727.076
electricity,lighting_exterior,163974.533
electricity,lighting_exterior,61880.598
electricity,lighting_exterior,237461.228
electricity,lighting_exterior,257491.554
electricity,lighting_exterior,233897.896
electricity,lighting_exterior,1573493.469
electricity,lighting_exterior,22809.761
electricity,lighting_exterior,34061.063
electricity,lighting_exterior,23326.734
electricity,lighting_exterior,10537.082
electricity,lighting_exterior,233936.145
electricity,lighting_exterior,17288.289
electricity,lighting_exterior,459642.221
electricity,lighting_exterior,915924.143
electricity,lighting_exterior,485339.863
electricity,lighting_exterior,1210594.81
electricity,lighting_exterior,13151.873
electricity,lighting_exterior,316994.695
electricity,lighting_exterior,310070.924
electricity,lighting_exterior,91149.805
electricity,lighting_exterior,938643.123
electricity,lighting_exterior,20733.056
electricity,lighting_exterior,35094.15
electricity,lighting_exterior,33058.466
electricity,lighting_exterior,11723.431
electricity,lighting_exterior,232458.51
electricity,lighting_exterior,907.058
electricity,lighting_exterior,1108.689
electricity,lighting_exterior,663.807
electricity,lighting_exterior,34.582
electricity,lighting_exterior,5981.001
electricity,lighting_exterior,15875.387
electricity,lighting_exterior,6916.782
electricity,lighting_exterior,19542.883
electricity,lighting_exterior,1876.829
electricity,lighting_exterior,132756.052
electricity,lighting_exterior,40518.597
electricity,lighting_exterior,18211.749
electricity,lighting_exterior,30742.019
electricity,lighting_exterior,3716.73
electricity,lighting_exterior,237867.509
electricity,lighting_exterior,88170.841
electricity,lighting_exterior,56270.002
electricity,lighting_exterior,103486.463
electricity,lighting_exterior,17766.855
electricity,lighting_exterior,740711.926
electricity,lighting_exterior,138741.78
electricity,lighting_exterior,101478.042
electricity,lighting_exterior,178240.46
electricity,lighting_exterior,45235.254
electricity,lighting_exterior,1201451.618
electricity,lighting_exterior,17238.178
electricity,lighting_exterior,6027.021
electricity,lighting_exterior,9608.646
electricity,lighting_exterior,3151.688
electricity,lighting_exterior,123760.498
electricity,lighting_exterior,11917.456
electricity,lighting_exterior,37323.553
electricity,lighting_exterior,218294.348
electricity,lighting_exterior,55609.671
electricity,lighting_exterior,307131.333
electricity,lighting_exterior,222701.146
electricity,lighting_exterior,139871.034
electricity,lighting_exterior,401184.781
electricity,lighting_exterior,126277.325
electricity,lighting_exterior,1764331.736
electricity,lighting_exterior,60495.212
electricity,lighting_exterior,23419.059
electricity,lighting_exterior,43826.23
electricity,lighting_exterior,16582.553
electricity,lighting_exterior,325093.97
electricity,lighting_exterior,186830.979
electricity,lighting_exterior,88896.245
electricity,lighting_exterior,282373.94
electricity,lighting_exterior,78715.688
electricity,lighting_exterior,1611515.888
electricity,lighting_exterior,179783.795
electricity,lighting_exterior,136145.252
electricity,lighting_exterior,558517.984
electricity,lighting_exterior,396958.723
electricity,lighting_exterior,2333425.992
electricity,lighting_exterior,21783.42
electricity,lighting_exterior,20281.429
electricity,lighting_exterior,37546.286
electricity,lighting_exterior,9508.408
electricity,lighting_exterior,219155.498
electricity,lighting_exterior,167127.532
electricity,lighting_exterior,157506.344
electricity,lighting_exterior,494722.147
electricity,lighting_exterior,89606.278
electricity,lighting_exterior,1879561.828
electricity,lighting_exterior,7097.901
electricity,lighting_exterior,4389.334
electricity,lighting_exterior,5255.067
electricity,lighting_exterior,2355.707
electricity,lighting_exterior,47612.069
electricity,lighting_exterior,78347.963
electricity,lighting_exterior,70703.526
electricity,lighting_exterior,278013.005
electricity,lighting_exterior,43223.633
electricity,lighting_exterior,992427.781
electricity,lighting_exterior,5085.671
electricity,lighting_exterior,3001.053
electricity,lighting_exterior,8097.275
electricity,lighting_exterior,1375.97
electricity,lighting_exterior,58557.111
electricity,lighting_exterior,84559.906
electricity,lighting_exterior,53256.385
electricity,lighting_exterior,110802.762
electricity,lighting_exterior,22543.051
electricity,lighting_exterior,767309.656
electricity,lighting_exterior,6574.762
electricity,lighting_exterior,7826.475
electricity,lighting_exterior,11439.752
electricity,lighting_exterior,3875.285
electricity,lighting_exterior,75604.762
electricity,lighting_exterior,658.238
electricity,lighting_exterior,32.824
electricity,lighting_exterior,29.307
electricity,lighting_exterior,51.874
electricity,lighting_exterior,1652.335
electricity,lighting_exterior,63500.121
electricity,lighting_exterior,58648.894
electricity,lighting_exterior,168500.329
electricity,lighting_exterior,98862.616
electricity,lighting_exterior,917144.931
electricity,lighting_exterior,24309.11
electricity,lighting_exterior,16483.817
electricity,lighting_exterior,20051.361
electricity,lighting_exterior,18372.355
electricity,lighting_exterior,223701.57
electricity,lighting_exterior,44475.058
electricity,lighting_exterior,36758.221
electricity,lighting_exterior,132710.445
electricity,lighting_exterior,42366.091
electricity,lighting_exterior,568249.897
electricity,lighting_exterior,28919.71
electricity,lighting_exterior,31069.4
electricity,lighting_exterior,68400.558
electricity,lighting_exterior,15958.899
electricity,lighting_exterior,289690.64
electricity,lighting_exterior,19038.516
electricity,lighting_exterior,9790.058
electricity,lighting_exterior,17364.783
electricity,lighting_exterior,6250.914
electricity,lighting_exterior,123814.994
electricity,lighting_exterior,3195.652
electricity,lighting_exterior,1127.738
electricity,lighting_exterior,2201.553
electricity,lighting_exterior,3822.236
electricity,lighting_exterior,26702.01
electricity,lighting_exterior,21466.315
electricity,lighting_exterior,12487.202
electricity,lighting_exterior,25235.523
electricity,lighting_exterior,6917.652
electricity,lighting_exterior,173435.763
electricity,lighting_exterior,2695.38
electricity,lighting_exterior,416.455
electricity,lighting_exterior,636.844
electricity,lighting_exterior,273.143
electricity,lighting_exterior,10721.417
electricity,lighting_exterior,851.956
electricity,lighting_exterior,918.488
electricity,lighting_exterior,1686.628
electricity,lighting_exterior,232.698
electricity,lighting_exterior,9204.487
electricity,lighting_exterior,84766.783
electricity,lighting_exterior,210135.679
electricity,lighting_exterior,613736.458
electricity,lighting_exterior,201839.281
electricity,lighting_exterior,1737736.091
electricity,lighting_exterior,20048.138
electricity,lighting_exterior,86223.165
electricity,lighting_exterior,207036.995
electricity,lighting_exterior,95148.189
electricity,lighting_exterior,494051.719
electricity,lighting_exterior,52939.828
electricity,lighting_exterior,64215.529
electricity,lighting_exterior,203652.595
electricity,lighting_exterior,52247.53
electricity,lighting_exterior,676458.462
electricity,lighting_exterior,5695.257
electricity,lighting_exterior,2010.472
electricity,lighting_exterior,2723.516
electricity,lighting_exterior,1429.015
electricity,lighting_exterior,37560.006
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,831322.324
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,163458.844
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,96101.302
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,13504.098
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,0
electricity,lighting_garage,129381.786
